id,Temperature,Humidity,Light,CO2,HumidityRatio,Occupancy
6365,19.39,26.6666666667,0,471.6666666667,0.003708064,0
6366,19.34,26.65,0,469.5,0.0036941483,0
6367,19.39,26.7,0,473,0.0037127268,0
6368,19.39,26.7,0,472,0.0037127268,0
6369,19.29,26.7,0,468,0.003689546,0
6370,19.34,26.7,0,465,0.0037011204,0
6371,19.39,26.7,0,467,0.0037127268,0
6372,19.34,26.7,0,471.5,0.0037011204,0
6373,19.39,26.7,0,467,0.0037127268,0
6374,19.3566666667,26.7,0,472,0.0037049856,0
6375,19.39,26.7,0,468,0.0037127268,0
6376,19.39,26.7,0,468,0.0037127268,0
6377,19.39,26.7,0,466,0.0037127268,0
6378,19.39,26.7,0,469.6666666667,0.0037127268,0
6379,19.39,26.7,0,467,0.0037127268,0
6380,19.39,26.7,0,464,0.0037127268,0
6381,19.39,26.7,0,469.5,0.0037127268,0
6382,19.39,26.7,0,473,0.0037127268,0
6383,19.39,26.7,0,468,0.0037127268,0
6384,19.29,26.7,0,466.5,0.003689546,0
6385,19.39,26.7,0,462.5,0.0037127268,0
6386,19.39,26.7,0,473,0.0037127268,0
6387,19.29,26.7,0,472.5,0.003689546,0
6388,19.29,26.7,0,471,0.003689546,0
6389,19.29,26.7,0,473.5,0.003689546,0
6390,19.29,26.7,0,470,0.003689546,0
6391,19.29,26.7,0,471,0.003689546,0
6392,19.29,26.79,0,470,0.0037020567,0
6393,19.29,26.79,0,470,0.0037020567,0
6394,19.29,26.79,0,470.5,0.0037020567,0
6395,19.29,26.79,0,469,0.0037020567,0
6396,19.29,26.79,0,470.5,0.0037020567,0
6397,19.29,26.79,0,467,0.0037020567,0
6398,19.29,26.79,0,469,0.0037020567,0
6399,19.29,26.79,0,470.5,0.0037020567,0
6400,19.29,26.79,0,466,0.0037020567,0
6401,19.29,26.79,0,466,0.0037020567,0
6402,19.29,26.79,0,466,0.0037020567,0
6403,19.29,26.79,0,469.5,0.0037020567,0
6404,19.29,26.89,0,469,0.0037159581,0
6405,19.29,26.79,0,461,0.0037020567,0
6406,19.29,26.89,0,465,0.0037159581,0
6407,19.29,26.89,0,470.5,0.0037159581,0
6408,19.29,26.89,0,471.5,0.0037159581,0
6409,19.29,26.89,0,469,0.0037159581,0
6410,19.29,26.89,0,473,0.0037159581,0
6411,19.29,26.89,0,467,0.0037159581,0
6412,19.29,26.89,0,468,0.0037159581,0
6413,19.29,26.89,0,463,0.0037159581,0
6414,19.29,26.89,0,463.6666666667,0.0037159581,0
6415,19.29,26.89,0,458,0.0037159581,0
6416,19.29,26.89,0,459,0.0037159581,0
6417,19.34,26.89,0,462.5,0.0037276158,0
6418,19.3233333333,26.89,0,459.6666666667,0.0037237263,0
6419,19.29,26.89,0,466,0.0037159581,0
6420,19.29,26.89,0,466,0.0037159581,0
6421,19.29,26.89,0,465.5,0.0037159581,0
6422,19.29,26.89,0,466.5,0.0037159581,0
6423,19.29,26.89,0,467.5,0.0037159581,0
6424,19.29,26.89,0,466,0.0037159581,0
6425,19.29,26.89,0,463,0.0037159581,0
6426,19.29,26.89,0,465.3333333333,0.0037159581,0
6427,19.29,26.89,0,465,0.0037159581,0
6428,19.29,26.89,0,466,0.0037159581,0
6429,19.29,26.79,0,465,0.0037020567,0
6430,19.39,26.79,0,468,0.0037253165,0
6431,19.34,26.79,0,461.5,0.0037136705,0
6432,19.39,26.79,0,460,0.0037253165,0
6433,19.39,26.79,0,462.5,0.0037253165,0
6434,19.39,26.79,0,468,0.0037253165,0
6435,19.39,26.79,0,467.5,0.0037253165,0
6436,19.39,26.745,0,461,0.0037190216,0
6437,19.39,26.7,0,464,0.0037127268,0
6438,19.39,26.745,0,467,0.0037190216,0
6439,19.39,26.745,0,468,0.0037190216,0
6440,19.39,26.7,0,465,0.0037127268,0
6441,19.39,26.7,0,465,0.0037127268,0
6442,19.39,26.7,0,458,0.0037127268,0
6443,19.39,26.7,0,461,0.0037127268,0
6444,19.39,26.7,0,466,0.0037127268,0
6445,19.445,26.745,0,464.5,0.0037318475,0
6446,19.445,26.7,0,459.5,0.0037255309,0
6447,19.39,26.7,0,457.3333333333,0.0037127268,0
6448,19.5,26.7,0,461,0.0037383739,0
6449,19.5,26.7,0,460,0.0037383739,0
6450,19.445,26.745,0,460.5,0.0037318475,0
6451,19.5,26.7,0,461,0.0037383739,0
6452,19.5,26.7,0,459,0.0037383739,0
6453,19.5,26.7,0,460.5,0.0037383739,0
6454,19.5,26.7,0,460.3333333333,0.0037383739,0
6455,19.5,26.7,0,463,0.0037383739,0
6456,19.5,26.7,0,466,0.0037383739,0
6457,19.5,26.7,0,466.5,0.0037383739,0
6458,19.5,26.7,0,463.5,0.0037383739,0
6459,19.5,26.7,0,461.5,0.0037383739,0
6460,19.6,26.7,0,461,0.003761825,0
6461,19.5,26.7,0,456,0.0037383739,0
6462,19.5,26.7,0,460,0.0037383739,0
6463,19.5,26.7,0,461,0.0037383739,0
6464,19.5,26.7,0,461,0.0037383739,0
6465,19.5,26.745,0,465,0.0037447125,0
6466,19.5,26.7,0,466,0.0037383739,0
6467,19.5,26.7,0,460,0.0037383739,0
6468,19.5,26.79,0,459,0.0037510512,0
6469,19.5,26.79,0,457.3333333333,0.0037510512,0
6470,19.5,26.89,0,456,0.0037651376,0
6471,19.4633333333,26.8566666667,0,462.3333333333,0.0037518248,0
6472,19.39,26.79,0,462,0.0037253165,0
6473,19.4266666667,26.8566666667,0,464.3333333333,0.003743225,0
6474,19.39,26.84,0,458.5,0.0037323111,0
6475,19.39,26.84,0,461,0.0037323111,0
6476,19.39,26.84,0,461.5,0.0037323111,0
6477,19.39,26.84,0,465,0.0037323111,0
6478,19.39,26.79,0,465,0.0037253165,0
6479,19.39,26.79,0,461,0.0037253165,0
6480,19.39,26.76,0,461,0.0037211199,0
6481,19.39,26.7,0,460,0.0037127268,0
6482,19.39,26.79,0,462,0.0037253165,0
6483,19.39,26.79,0,465.3333333333,0.0037253165,0
6484,19.39,26.79,0,465,0.0037253165,0
6485,19.39,26.79,0,466.5,0.0037253165,0
6486,19.39,26.79,0,462.6666666667,0.0037253165,0
6487,19.39,26.79,0,460,0.0037253165,0
6488,19.39,26.79,0,457,0.0037253165,0
6489,19.39,26.7,0,463.5,0.0037127268,0
6490,19.39,26.7,0,466,0.0037127268,0
6491,19.445,26.795,0,466.5,0.0037388662,0
6492,19.39,26.7,0,467.3333333333,0.0037127268,0
6493,19.39,26.7,0,469.5,0.0037127268,0
6494,19.445,26.7,0,462,0.0037255309,0
6495,19.4266666667,26.6666666667,0,460,0.003716585,0
6496,19.5,26.6,0,463,0.0037242887,0
6497,19.5,26.65,0,459,0.0037313312,0
6498,19.5,26.5,0,460,0.0037102041,0
6499,19.5,26.5666666667,0,453,0.0037195937,0
6500,19.5,26.55,0,461.6666666667,0.0037172463,0
6501,19.5,26.5,0,463,0.0037102041,0
6502,19.5,26.5,0,467,0.0037102041,0
6503,19.5,26.5,0,464.5,0.0037102041,0
6504,19.5,26.5,0,470,0.0037102041,0
6505,19.5,26.5,0,466.5,0.0037102041,0
6506,19.445,26.445,0,465,0.0036897389,0
6507,19.39,26.4633333333,0,460.3333333333,0.0036796228,0
6508,19.39,26.445,0,461.5,0.0036770585,0
6509,19.39,26.39,0,461,0.0036693659,0
6510,19.39,26.39,0,463,0.0036693659,0
6511,19.39,26.39,0,467.5,0.0036693659,0
6512,19.39,26.39,0,471,0.0036693659,0
6513,19.39,26.39,0,461,0.0036693659,0
6514,19.39,26.39,0,456.3333333333,0.0036693659,0
6515,19.39,26.39,0,459.5,0.0036693659,0
6516,19.39,26.34,0,464.5,0.0036623728,0
6517,19.39,26.29,0,467,0.0036553798,0
6518,19.39,26.29,0,469,0.0036553798,0
6519,19.39,26.29,0,465.5,0.0036553798,0
6520,19.39,26.29,0,464,0.0036553798,0
6521,19.39,26.29,0,464,0.0036553798,0
6522,19.39,26.29,0,465.5,0.0036553798,0
6523,19.34,26.29,0,466.5,0.0036439537,0
6524,19.39,26.29,0,463,0.0036553798,0
6525,19.39,26.29,0,461.75,0.0036553798,0
6526,19.39,26.29,0,460.5,0.0036553798,0
6527,19.29,26.39,0,459.5,0.0036464574,0
6528,19.29,26.29,0,467,0.0036325592,0
6529,19.29,26.29,0,468,0.0036325592,0
6530,19.29,26.39,0,469,0.0036464574,0
6531,19.29,26.34,0,465.5,0.0036395082,0
6532,19.29,26.29,0,458,0.0036325592,0
6533,19.39,26.29,0,458,0.0036553798,0
6534,19.39,26.29,0,466,0.0036553798,0
6535,19.29,26.26,0,465,0.0036283898,0
6536,19.29,26.2,0,465,0.0036200513,0
6537,19.29,26.2,0,465,0.0036200513,0
6538,19.29,26.2,0,461.5,0.0036200513,0
6539,19.29,26.2,0,461.5,0.0036200513,0
6540,19.29,26.2,0,463,0.0036200513,0
6541,19.34,26.2,0,465.5,0.0036314064,0
6542,19.29,26.2,0,466,0.0036200513,0
6543,19.29,26.2,0,466.5,0.0036200513,0
6544,19.3233333333,26.2,0,466.3333333333,0.0036276178,0
6545,19.34,26.15,0,469,0.0036244358,0
6546,19.29,26.1,0,469,0.0036061542,0
6547,19.29,26.1,0,463,0.0036061542,0
6548,19.29,26.1,0,468,0.0036061542,0
6549,19.29,26.1,0,468.5,0.0036061542,0
6550,19.34,26.1,0,470.5,0.0036174654,0
6551,19.29,26.1,0,471,0.0036061542,0
6552,19.29,26.1,0,470,0.0036061542,0
6553,19.29,26.1,0,469,0.0036061542,0
6554,19.34,26.05,0,468.5,0.0036104952,0
6555,19.29,26.1,0,463.5,0.0036061542,0
6556,19.29,26.1,0,466,0.0036061542,0
6557,19.29,26.1,0,467.5,0.0036061542,0
6558,19.29,26.1,0,467,0.0036061542,0
6559,19.29,26.1,0,467,0.0036061542,0
6560,19.3233333333,26.0333333333,0,469,0.0036044077,0
6561,19.34,26,0,468.5,0.0036035251,0
6562,19.39,26,0,466,0.0036148237,0
6563,19.39,25.945,0,464.5,0.0036071326,0
6564,19.39,26,0,469,0.0036148237,0
6565,19.39,25.89,0,469,0.0035994417,0
6566,19.39,25.89,0,471,0.0035994417,0
6567,19.39,25.89,0,472,0.0035994417,0
6568,19.445,25.945,0,473.5,0.0036195704,0
6569,19.39,25.89,0,473.5,0.0035994417,0
6570,19.39,25.89,0,473.6666666667,0.0035994417,0
6571,19.39,25.89,0,473,0.0035994417,0
6572,19.445,25.945,0,471.5,0.0036195704,0
6573,19.39,26,0,463,0.0036148237,0
6574,19.39,25.945,0,468,0.0036071326,0
6575,19.445,26,0,470.5,0.0036272882,0
6576,19.39,26,0,471,0.0036148237,0
6577,19.5,26.15,0,471,0.003660913,0
6578,19.445,26.1,0,467,0.003641321,0
6579,19.5,26.15,0,468,0.003660913,0
6580,19.4266666667,26.0333333333,0,467,0.0036278013,0
6581,19.5,26.1,0,467,0.003653872,0
6582,19.39,26.1,0,466,0.0036288079,0
6583,19.4266666667,26.1333333333,0,468.3333333333,0.0036418181,0
6584,19.39,26.1,0,465.5,0.0036288079,0
6585,19.39,26.1,0,465.5,0.0036288079,0
6586,19.39,26.1,0,468,0.0036288079,0
6587,19.5,26.2,0,466,0.0036679541,0
6588,19.4266666667,26.2,0,471,0.003651163,0
6589,19.5,26.2,0,471,0.0036679541,0
6590,19.39,26.2,0,471,0.0036427929,0
6591,19.5,26.2,0,473,0.0036679541,0
6592,19.5,26.245,0,467.5,0.0036742912,0
6593,19.5,26.29,0,466.6666666667,0.0036806285,0
6594,19.5,26.29,0,467.5,0.0036806285,0
6595,19.445,26.29,0,468,0.003667985,0
6596,19.4633333333,26.3566666667,0,465.3333333333,0.0036815624,0
6597,19.5,26.39,0,467,0.0036947118,0
6598,19.5,26.39,0,467,0.0036947118,0
6599,19.445,26.34,0,470,0.0036750022,0
6600,19.445,26.39,0,471.5,0.0036820196,0
6601,19.5,26.39,0,470.3333333333,0.0036947118,0
6602,19.445,26.445,0,468.5,0.0036897389,0
6603,19.39,26.39,0,469,0.0036693659,0
6604,19.39,26.39,0,470,0.0036693659,0
6605,19.445,26.445,0,470.5,0.0036897389,0
6606,19.5,26.5,0,472,0.0037102041,0
6607,19.445,26.5,0,468.5,0.0036974584,0
6608,19.445,26.5,0,470.5,0.0036974584,0
6609,19.5,26.5,0,473,0.0037102041,0
6610,19.5,26.5,0,467,0.0037102041,0
6611,19.5,26.5,0,471.3333333333,0.0037102041,0
6612,19.5,26.5,0,471,0.0037102041,0
6613,19.5,26.5,0,472.5,0.0037102041,0
6614,19.5,26.5,0,472,0.0037102041,0
6615,19.5,26.5,0,470,0.0037102041,0
6616,19.5,26.5,0,472,0.0037102041,0
6617,19.5,26.55,0,462.5,0.0037172463,0
6618,19.5,26.6,0,463,0.0037242887,0
6619,19.5,26.6,0,469.5,0.0037242887,0
6620,19.5,26.625,0,470.6666666667,0.0037278099,0
6621,19.5,26.6,0,471,0.0037242887,0
6622,19.5,26.6,0,470,0.0037242887,0
6623,19.5,26.6,0,471.5,0.0037242887,0
6624,19.5,26.65,0,470.5,0.0037313312,0
6625,19.5,26.6,0,469,0.0037242887,0
6626,19.5,26.6,0,472,0.0037242887,0
6627,19.5,26.7,0,473,0.0037383739,0
6628,19.5,26.7,0,474,0.0037383739,0
6629,19.5,26.7,0,473,0.0037383739,0
6630,19.5,26.7,0,477.5,0.0037383739,0
6631,19.5,26.7,0,477.5,0.0037383739,0
6632,19.5,26.7,0,474,0.0037383739,0
6633,19.5,26.79,0,473.6666666667,0.0037510512,0
6634,19.5,26.79,0,467.5,0.0037510512,0
6635,19.5,26.79,0,473,0.0037510512,0
6636,19.5,26.79,0,480.3333333333,0.0037510512,0
6637,19.5,26.79,0,474.3333333333,0.0037510512,0
6638,19.5,26.79,0,469,0.0037510512,0
6639,19.5,26.79,0,469.5,0.0037510512,0
6640,19.5,26.79,0,470,0.0037510512,0
6641,19.5,26.79,0,471.5,0.0037510512,0
6642,19.5,26.79,0,470,0.0037510512,0
6643,19.6,26.79,0,476,0.0037745823,0
6644,19.5,26.79,0,470,0.0037510512,0
6645,19.6,26.89,0,470,0.0037887576,0
6646,19.5,26.89,0,471,0.0037651376,0
6647,19.5,26.89,0,471,0.0037651376,0
6648,19.5333333333,26.89,0,470.6666666667,0.0037729965,0
6649,19.5,26.89,0,475.3333333333,0.0037651376,0
6650,19.5,27,0,471,0.0037806334,0
6651,19.5,27,0,469,0.0037806334,0
6652,19.5,27,0,474.5,0.0037806334,0
6653,19.5333333333,27,0,474,0.0037885248,0
6654,19.5,27,0,471,0.0037806334,0
6655,19.525,27.025,289.75,473.75,0.0037900781,1
6656,19.5,27.1,440,481.5,0.0037947212,1
6657,19.525,27.125,412,479,0.0038041882,1
6658,19.525,27.2925,397,484.75,0.003827824,0
6659,19.525,27.365,392.5,486.75,0.003838055,0
6660,19.5666666667,27.5666666667,393.6666666667,492.3333333333,0.0038766055,0
6661,19.575,27.675,397,496.5,0.0038939643,1
6662,19.575,27.6,405,501.5,0.0038833456,1
6663,19.6333333333,27.6333333333,405,506.6666666667,0.0039022713,1
6664,19.6666666667,27.73,405,510.6666666667,0.0039241755,1
6665,19.6333333333,27.73,399.6666666667,512,0.0039160082,1
6666,19.625,27.745,393,517,0.0039160992,1
6667,19.6333333333,27.79,393.6666666667,515,0.0039245348,1
6668,19.7,27.9175,389,528.75,0.0039591162,1
6669,19.7,27.9633333333,393.6666666667,534.3333333333,0.0039656575,1
6670,19.745,28.05,389,541,0.0039892263,1
6671,19.7675,28.175,392.5,546,0.0040127536,1
6672,19.79,28.1,393.6666666667,553,0.0040076304,1
6673,19.79,28.2675,392.5,559.75,0.0040316742,1
6674,19.79,28.3233333333,389,572.3333333333,0.0040396891,1
6675,19.84,28.6975,389,578.75,0.0041062068,1
6676,19.89,28.625,389,595,0.0041085672,1
6677,19.89,28.65,389,599,0.0041121791,1
6678,19.9175,28.8175,393,606.5,0.004143485,1
6679,19.9633333333,28.96,399.6666666667,622,0.0041760355,1
6680,19.945,29.05,397,636,0.0041843126,1
6681,20,29.1975,405,655.5,0.0042201554,1
6682,20,29.39,405,661.3333333333,0.004248169,1
6683,20,29.445,405,680.8,0.0042561734,1
6684,20.05,29.575,405,689.75,0.0042884438,1
6685,20.1,29.745,405,695.5,0.0043267302,1
6686,20.1,29.79,405,701,0.0043333215,1
6687,20.1,29.823,406.75,710.125,0.0043381553,1
6688,20.1,29.856,408.5,719.25,0.0043429891,1
6689,20.2,29.945,419,736,0.004383252,1
6690,20.125,29.9725,419,743.75,0.0043668532,1
6691,20.15,30.15,419,759,0.0043997458,1
6692,20.175,30.15,419,765.75,0.0044066043,1
6693,20.2,30.195,419,769.5,0.0044201062,1
6694,20.215,30.2275,419,774.9166666667,0.0044290336,1
6695,20.23,30.26,419,780.3333333333,0.0044379735,1
6696,20.29,30.4175,422.5,802.75,0.004477936,1
6697,20.29,30.445,422.5,814.75,0.0044820136,1
6698,20.29,30.34,433,816,0.0044664449,1
6699,20.29,30.4725,433,822.75,0.0044860913,1
6700,20.29,30.5333333333,433,843.6666666667,0.0044951118,1
6701,20.29,30.495,433,850.5,0.0044894276,1
6702,20.39,30.7,433,850,0.0045480423,1
6703,20.3816666667,30.7058333333,433,856.7,0.0045465551,1
6704,20.3733333333,30.7116666667,433,863.4,0.0045450681,1
6705,20.39,30.84,433,886,0.0045689349,1
6706,20.39,30.695,433,889,0.0045472961,1
6707,20.39,30.795,433,898,0.0045622192,1
6708,20.39,30.77,433,902.5,0.0045584884,1
6709,20.39,30.8925,433,909.25,0.00457677,1
6710,20.445,30.795,433,922,0.004577853,1
6711,20.4725,30.9175,433,921.5,0.0046040641,1
6712,20.5,31.1225,433,929.25,0.0046427501,1
6713,20.5,31.1,447,953,0.0046393686,1
6714,20.5,31.1,437.6666666667,954,0.0046393686,1
6715,20.5,30.9725,442.5,950.75,0.0046202074,1
6716,20.5,31.1475,447,959.75,0.0046465074,1
6717,20.5,31.245,440,967.75,0.0046611612,1
6718,20.5,31.26,442.3333333333,974.3333333333,0.0046634157,1
6719,20.5,31.1,447,977,0.0046393686,1
6720,20.5,31.1633333333,441,970.3333333333,0.004648887,1
6721,20.5,31.2225,442.5,968,0.0046577795,1
6722,20.55,31.245,438,975.5,0.0046756699,1
6723,20.55,31.245,447,981.5,0.0046756699,1
6724,20.6,31.245,438,1007,0.0046902184,1
6725,20.6,31.3233333333,447,1013,0.004702066,1
6726,20.6,31.2675,438,1016,0.0046936214,1
6727,20.6333333333,31.26,447,1018,0.004702213,1
6728,20.6,31.295,438,1019.5,0.0046977806,1
6729,20.675,31.4725,438,1041.5,0.0047466877,1
6730,20.6,31.445,438,1050.5,0.0047204685,1
6731,20.7,31.5225,438,1056.75,0.0047616717,1
6732,20.65,31.5225,438,1066.5,0.0047469112,1
6733,20.7,31.4633333333,441,1074,0.0047526659,1
6734,20.7,31.6,438,1071.75,0.0047734684,1
6735,20.7,31.575,442.5,1075.25,0.0047696629,1
6736,20.7,31.745,438,1080.75,0.0047955408,1
6737,20.7,31.7225,438,1102.5,0.0047921157,1
6738,20.7,31.79,438,1106.75,0.0048023912,1
6739,20.7,31.795,438,1105.5,0.0048031524,1
6740,20.7225,31.865,438,1111,0.0048205377,1
6741,20.7,31.7925,441.75,1111,0.0048027718,1
6742,20.7,31.84,432.75,1119.25,0.0048100029,1
6743,20.7,31.79,429,1127.6666666667,0.0048023912,1
6744,20.745,31.895,433.5,1136,0.004831855,1
6745,20.79,31.895,429,1142.5,0.0048453672,1
6746,20.79,31.8225,438,1143.75,0.0048342677,1
6747,20.79,31.8933333333,441,1145.3333333333,0.004845112,1
6748,20.79,31.84,438,1144,0.0048369468,1
6749,20.79,31.945,438,1147,0.0048530223,1
6750,20.79,31.8925,429,1157.5,0.0048449844,1
6751,20.79,31.99,435,1150.6666666667,0.004859912,1
6752,20.79,31.9933333333,441,1159.3333333333,0.0048604224,1
6753,20.79,31.9633333333,441,1167,0.0048558292,1
6754,20.79,32.0666666667,434,1177.6666666667,0.0048716504,1
6755,20.79,31.995,444,1178,0.0048606775,1
6756,20.815,31.9925,440.25,1175.25,0.0048678393,1
6757,20.8233333333,32.06,439,1184.3333333333,0.0048807129,1
6758,20.865,32.1675,444,1198.25,0.0049098803,1
6759,20.84,32.245,432.75,1204,0.0049141772,1
6760,20.89,32.2,444,1199,0.0049225057,1
6761,20.89,32.26,439,1204.3333333333,0.0049317508,1
6762,20.89,32.3725,437.25,1224.75,0.0049490861,1
6763,20.89,32.1675,432.75,1218.75,0.004917498,1
6764,20.89,32.3333333333,439,1212,0.0049430507,1
6765,20.89,32.25,444,1222.5,0.0049302099,1
6766,20.89,32.29,429,1218.5,0.0049363734,1
6767,20.89,32.2725,441,1228,0.0049336769,1
6768,20.89,32.475,436.5,1237.75,0.0049648813,1
6769,20.89,32.4725,440.25,1240.75,0.004964496,1
6770,20.945,32.4975,444,1253,0.0049853195,1
6771,21,32.4,444,1262,0.004987213,1
6772,21,32.4,446.75,1261,0.004987213,1
6773,21,32.425,454,1263.8,0.004991092,1
6774,20.9266666667,32.5266666667,469,1276.6666666667,0.0049841619,1
6775,21,32.5675,469,1294,0.0050132035,1
6776,21,32.52,465.25,1294.5,0.0050058328,1
6777,21,32.5266666667,454,1287.6666666667,0.0050068673,1
6778,21,32.4725,454,1289.25,0.0049984623,1
6779,21,32.545,454,1300.75,0.0050097121,1
6780,21,32.59,454,1312,0.0050166949,1
6781,21,32.56,454,1315,0.0050120397,1
6782,21.025,32.7,454,1315,0.005041568,1
6783,21,32.645,454,1323,0.0050252296,1
6784,21.0666666667,32.8633333333,454,1325.6666666667,0.0050800507,1
6785,21.075,32.8725,454,1330,0.0050841027,1
6786,21.1,32.845,454,1338,0.0050876856,1
6787,21.05,32.775,454,1334,0.0050610574,1
6788,21.1,32.9666666667,454,1339.6666666667,0.0051066865,1
6789,21.1,33.0225,454,1349.25,0.0051154064,1
6790,21.1,33.09,454,1354,0.0051259488,1
6791,21.1,33.045,454,1361.75,0.0051189205,1
6792,21.1,33.0675,454,1369.75,0.0051224346,1
6793,21.1,32.925,464.5,1370,0.0051001792,1
6794,21.1333333333,33.0966666667,458,1371,0.0051375831,1
6795,21.1,33.1266666667,458,1379.3333333333,0.0051316757,1
6796,21.1,33.0725,449.5,1384.5,0.0051232156,1
6797,21.1,33.025,464.5,1382,0.0051157969,1
6798,21.1,32.7675,465.25,1371.2,0.0050755829,1
6799,21.125,33.0675,471.75,1352,0.0051303705,1
6800,21.1,32.975,474.5,1349.75,0.0051079879,1
6801,21.125,33.0425,474.5,1357,0.0051264598,1
6802,21.125,33.1175,464,1364.75,0.005138192,1
6803,21.1333333333,33.0333333333,464,1369.6666666667,0.0051276708,1
6804,21.1666666667,32.9966666667,469,1377.3333333333,0.005132512,1
6805,21.15,33.0425,479,1384.5,0.0051344004,1
6806,21.1333333333,33.09,479,1379.3333333333,0.0051365396,1
6807,21.175,33.09,479,1387.25,0.0051498054,1
6808,21.2,33.1266666667,480.6666666667,1390.3333333333,0.0051635421,1
6809,21.2,33.1725,496.5,1390.25,0.0051707456,1
6810,21.2,33.145,496.5,1398.25,0.0051664235,1
6811,21.2,33.1633333333,504,1402.6666666667,0.0051693049,1
6812,21.2225,33.145,495.25,1404.75,0.0051736215,1
6813,21.245,33.1725,489,1408.5,0.0051851627,1
6814,21.29,33.2,489,1414,0.0052039619,1
6815,21.29,33.2,489,1415,0.0052039619,1
6816,21.29,33.2,500.25,1417.25,0.0052039619,1
6817,21.29,33.1266666667,492.3333333333,1416,0.0051923712,1
6818,21.29,33.1725,485.25,1417.75,0.0051996153,1
6819,21.29,33.1725,481.5,1414.5,0.0051996153,1
6820,21.29,33.145,471.5,1419.25,0.0051952688,1
6821,21.29,33.1633333333,464,1413.3333333333,0.0051981665,1
6822,21.29,33.145,464,1421.75,0.0051952688,1
6823,21.29,33.23,464,1427.3333333333,0.0052087036,1
6824,21.29,33.145,464,1430.25,0.0051952688,1
6825,21.29,33.145,475.25,1433.25,0.0051952688,1
6826,21.3233333333,33.1633333333,479,1441,0.005208892,1
6827,21.29,33.195,479,1432.75,0.0052031716,1
6828,21.365,33.24,479,1435.5,0.005234501,1
6829,21.3233333333,33.23,479,1437.6666666667,0.0052194511,1
6830,21.39,33.3,479,1436,0.0052521385,1
6831,21.39,33.35,479,1438.5,0.0052600912,1
6832,21.39,33.2725,479,1444.75,0.0052477645,1
6833,21.39,33.29,474,1453,0.0052505479,1
6834,21.39,33.2675,475.25,1449.25,0.0052469693,1
6835,21.39,33.2225,479,1439.25,0.005239812,1
6836,21.39,33.2966666667,469,1441,0.0052516083,1
6837,21.39,33.3,471.5,1442.5,0.0052521385,1
6838,21.4175,33.2725,464,1441.75,0.0052566899,1
6839,21.39,33.2675,464,1449.75,0.0052469693,1
6840,21.39,33.3633333333,464,1453.3333333333,0.005262212,1
6841,21.39,33.3725,464,1458,0.0052636701,1
6842,21.39,33.4,478,1456.6666666667,0.0052680442,1
6843,21.39,33.3725,474.5,1454,0.0052636701,1
6844,21.39,33.4666666667,478,1458,0.0052786485,1
6845,21.4175,33.5425,469.25,1465.5,0.0052997104,1
6846,21.39,33.4975,464,1462.75,0.0052835531,1
6847,21.4175,33.5675,464,1470.5,0.0053036941,1
6848,21.4266666667,33.5,464,1476,0.0052959371,1
6849,21.445,33.3725,464,1460.25,0.0052815889,1
6850,21.39,33.4666666667,464,1455,0.0052786485,1
6851,21.4725,33.5675,464,1458.75,0.0053217466,1
6852,21.5,33.59,464,1462,0.005334397,1
6853,21.5,33.595,464,1464.25,0.0053351978,1
6854,21.5,33.5675,467.75,1472.5,0.0053307932,1
6855,21.5,33.84,456.5,1455.5,0.0053744423,1
6856,21.5,33.7933333333,464,1460.3333333333,0.0053669668,1
6857,21.5,33.4475,464,1445.75,0.0053115734,1
6858,21.525,33.52,464,1445,0.0053314093,1
6859,21.5,33.6333333333,464,1431.6666666667,0.0053413378,1
6860,21.5,33.7975,475.25,1435.25,0.0053676342,1
6861,21.5,33.6933333333,479,1429,0.0053509484,1
6862,21.5333333333,34.1,479,1430,0.0054272559,1
6863,21.55,33.895,479,1399,0.0053998997,1
6864,21.5666666667,33.79,474,1399,0.0053885686,1
6865,21.575,33.595,479,1375.5,0.0053599601,1
6866,21.575,33.79,479,1385.25,0.0053913413,1
6867,21.6,33.8,471.5,1378.5,0.0054012787,1
6868,21.5666666667,34.43,464,1366.5,0.005491532,1
6869,21.525,34.45,474.5,1396.75,0.0054806306,1
6870,21.6,34.475,462.75,1419.75,0.0055101,1
6871,21.5666666667,34.5,469,1422.6666666667,0.0055027957,1
6872,21.575,34.5,461.5,1428,0.0055056276,1
6873,21.5,34.5,454,1430,0.0054801865,1
6874,21.525,34.475,454,1424.75,0.0054846429,1
6875,21.5,34.4475,460.75,1423,0.0054717737,1
6876,21.5,34.45,464.5,1401,0.0054721743,1
6877,21.5,34.3966666667,463,1407,0.0054636282,1
6878,21.5,34.4,460.75,1401.25,0.0054641624,1
6879,21.5,34.4,468,1395,0.0054641624,1
6880,21.5,34.4225,464.5,1396.5,0.0054677677,1
6881,21.5,34.4225,464.5,1391.5,0.0054677677,1
6882,21.5,34.345,454,1399,0.0054553494,1
6883,21.5,34.29,454,1402.25,0.0054465368,1
6884,21.5,34.29,454,1401,0.0054465368,1
6885,21.5,34.245,454,1390.75,0.0054393266,1
6886,21.445,34.195,454,1386.5,0.005412892,1
6887,21.5,34.2,454,1380,0.0054321165,1
6888,21.5,34.2,454,1370,0.0054321165,1
6889,21.4266666667,34.06,469,1367.6666666667,0.0053852327,1
6890,21.39,34.0675,471.75,1362,0.0053742359,1
6891,21.4175,34.0225,467.75,1365.25,0.0053762059,1
6892,21.445,34.045,481.5,1361.5,0.005388942,1
